date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m�),PAR (�mol/m�/s),max. PAR (�mol/m�/s),Tlog (degC),OT
2020-03-06 02:50:00,963.07,4.47,280.63,3.18,91.3,8.41,7.68,0.73,4.97,7.97,1204.81,1.57,2.24,199.2,0.0,0.0,0.0,0.0,0.0,15.49,425.1
2020-03-06 03:00:00,962.92,4.63,280.81,3.31,91.1,8.5,7.75,0.76,5.02,8.05,1203.88,2.01,2.6,201.7,0.0,0.0,0.0,0.0,0.0,15.5,424.8
2020-03-06 03:10:00,962.68,4.66,280.86,3.27,90.7,8.52,7.73,0.79,5.01,8.03,1203.46,1.65,2.64,194.1,0.0,0.0,0.0,0.0,0.0,15.51,425.9
2020-03-06 03:20:00,962.56,4.68,280.89,3.34,91.0,8.53,7.77,0.77,5.03,8.07,1203.21,1.85,2.52,189.6,0.0,0.0,0.0,0.0,0.0,15.54,425.4
2020-03-06 03:30:00,962.46,4.62,280.83,3.3,91.1,8.5,7.74,0.76,5.02,8.04,1203.35,1.65,2.26,190.9,0.0,0.0,0.0,0.0,0.0,15.58,427.0
2020-03-06 03:40:00,962.35,4.54,280.77,3.39,92.2,8.45,7.79,0.66,5.05,8.1,1203.51,1.24,1.96,191.2,0.0,0.0,0.0,0.0,0.0,15.62,426.8
2020-03-06 03:50:00,962.2,4.54,280.78,3.46,92.7,8.45,7.83,0.62,5.08,8.14,1203.33,1.29,1.84,185.0,0.0,0.0,0.0,0.0,0.0,15.66,427.4
2020-03-06 04:00:00,962.08,4.83,281.08,3.83,93.2,8.63,8.04,0.59,5.21,8.36,1201.8,1.56,2.16,194.5,0.0,0.0,0.0,0.0,0.0,15.7,425.9
2020-03-06 04:10:00,962.14,5.01,281.26,3.87,92.3,8.73,8.06,0.67,5.23,8.38,1201.11,1.91,2.58,193.8,0.0,0.0,0.0,0.0,0.0,15.74,425.6
2020-03-06 04:20:00,962.11,5.01,281.26,3.8,91.9,8.73,8.02,0.71,5.2,8.34,1201.1,1.99,2.72,193.5,0.0,0.0,0.0,0.0,0.0,15.78,426.9
2020-03-06 04:30:00,962.18,5.06,281.3,3.92,92.3,8.76,8.09,0.67,5.25,8.41,1200.93,2.05,3.55,178.0,0.0,0.0,0.0,0.0,0.0,15.82,427.9
2020-03-06 04:40:00,962.19,5.07,281.32,3.91,92.2,8.77,8.09,0.68,5.25,8.41,1200.89,1.84,3.36,185.9,0.0,0.0,0.0,0.0,0.0,15.86,427.9
2020-03-06 04:50:00,962.19,5.12,281.37,3.98,92.3,8.8,8.13,0.68,5.27,8.45,1200.64,2.23,3.71,190.1,0.0,0.0,0.0,0.0,0.0,15.9,428.4
2020-03-06 05:00:00,962.23,5.21,281.45,4.02,92.0,8.85,8.15,0.71,5.28,8.47,1200.33,2.74,3.77,192.5,0.0,0.0,0.0,0.0,0.0,15.94,428.7
2020-03-06 05:10:00,962.29,5.2,281.44,4.06,92.3,8.85,8.17,0.68,5.3,8.49,1200.41,3.04,4.21,193.5,0.0,0.0,0.0,0.0,0.0,15.98,428.7
2020-03-06 05:20:00,962.34,5.2,281.44,4.06,92.3,8.85,8.17,0.68,5.3,8.49,1200.46,2.98,4.05,195.2,0.0,0.0,0.0,0.0,0.0,15.99,429.3
2020-03-06 05:30:00,962.35,5.22,281.45,4.08,92.3,8.86,8.18,0.68,5.3,8.5,1200.4,2.94,3.81,195.2,0.0,0.0,0.0,0.0,0.0,15.99,429.3
2020-03-06 05:40:00,962.41,5.37,281.59,4.22,92.3,8.95,8.26,0.69,5.36,8.59,1199.81,2.22,3.12,194.9,0.0,0.0,0.0,0.0,0.0,15.97,428.7
2020-03-06 05:50:00,962.44,5.64,281.87,4.39,91.6,9.13,8.36,0.77,5.42,8.69,1198.61,1.55,2.72,187.5,0.0,0.0,0.0,0.0,0.0,15.96,429.1
2020-03-06 06:00:00,962.43,5.83,282.06,4.46,90.9,9.25,8.41,0.84,5.45,8.73,1197.78,1.17,1.92,178.6,0.0,0.0,0.0,0.0,0.0,15.97,429.4
2020-03-06 06:10:00,962.47,5.93,282.16,4.52,90.6,9.31,8.44,0.88,5.47,8.77,1197.37,0.81,1.46,205.0,0.0,0.0,0.0,0.0,0.0,16.01,431.0
2020-03-06 06:20:00,962.46,5.9,282.13,4.48,90.6,9.29,8.42,0.87,5.46,8.75,1197.51,1.62,2.64,184.6,0.0,0.0,0.0,0.0,0.0,16.08,432.7
2020-03-06 06:30:00,962.46,5.84,282.07,4.47,90.9,9.25,8.41,0.84,5.45,8.74,1197.77,2.7,3.41,191.1,0.0,0.0,0.0,0.0,0.0,16.18,433.3
2020-03-06 06:40:00,962.46,5.9,282.13,4.58,91.2,9.29,8.48,0.82,5.5,8.81,1197.47,3.0,4.29,186.7,0.0,0.0,0.0,0.0,1.54,16.26,433.4
2020-03-06 06:50:00,962.48,6.01,282.24,4.57,90.5,9.36,8.47,0.89,5.49,8.8,1197.05,2.14,3.24,195.2,0.0,0.0,0.8,3.09,5.79,16.31,434.2
2020-03-06 07:00:00,962.59,6.08,282.3,4.59,90.1,9.41,8.48,0.93,5.5,8.81,1196.86,2.18,3.14,198.7,0.0,0.0,2.41,7.92,10.81,16.33,433.5
2020-03-06 07:10:00,962.72,6.34,282.55,4.49,87.9,9.58,8.42,1.16,5.46,8.75,1195.95,1.92,2.64,191.7,0.0,0.0,6.04,15.64,22.01,16.34,432.4
2020-03-06 07:20:00,962.85,6.67,282.87,4.2,84.2,9.8,8.25,1.55,5.35,8.57,1194.79,1.84,3.12,190.8,0.0,0.0,10.66,24.13,28.57,16.34,429.7
2020-03-06 07:30:00,962.91,6.79,282.99,4.03,82.5,9.88,8.15,1.73,5.28,8.47,1194.37,1.94,3.32,214.8,0.0,0.0,11.07,28.38,29.92,16.37,427.7
2020-03-06 07:40:00,962.92,6.81,283.01,3.63,80.1,9.89,7.93,1.97,5.14,8.23,1194.43,3.19,5.61,201.4,0.0,0.0,12.07,31.08,33.78,16.42,427.9
2020-03-06 07:50:00,963.01,6.78,282.97,3.39,78.9,9.88,7.79,2.08,5.05,8.09,1194.72,2.28,3.12,206.7,0.0,0.0,19.92,46.33,64.29,16.49,426.9
2020-03-06 08:00:00,963.14,6.83,283.01,3.22,77.7,9.91,7.7,2.21,4.99,7.99,1194.72,2.07,3.32,201.5,0.0,0.0,36.82,78.38,97.3,16.54,426.5
2020-03-06 08:10:00,963.24,6.9,283.07,3.14,76.9,9.96,7.66,2.3,4.96,7.95,1194.58,1.94,3.08,212.4,0.0,0.0,49.3,100.97,102.7,16.6,426.5
2020-03-06 08:20:00,963.37,6.98,283.14,3.01,75.8,10.01,7.59,2.42,4.91,7.88,1194.43,2.77,4.57,191.5,0.0,0.0,50.5,104.44,117.57,16.67,426.0
2020-03-06 08:30:00,963.46,7.08,283.24,2.89,74.6,10.08,7.52,2.56,4.87,7.81,1194.12,3.16,5.33,208.1,0.0,0.0,61.37,126.25,131.66,16.74,426.0
2020-03-06 08:40:00,963.47,7.01,283.17,2.94,75.2,10.03,7.55,2.49,4.89,7.83,1194.42,3.55,5.53,209.1,0.0,0.0,56.54,116.6,123.94,16.81,426.1
2020-03-06 08:50:00,963.51,7.03,283.18,2.84,74.6,10.05,7.5,2.55,4.85,7.78,1194.41,3.94,5.51,204.1,0.0,0.0,68.61,142.86,153.47,16.86,425.5
2020-03-06 09:00:00,963.54,7.13,283.28,2.88,74.3,10.12,7.52,2.6,4.87,7.8,1194.01,4.26,5.97,195.5,0.0,0.0,106.64,219.3,290.54,16.9,426.1
2020-03-06 09:10:00,963.58,7.22,283.37,3.12,75.1,10.18,7.65,2.53,4.95,7.93,1193.62,3.64,5.57,193.6,0.0,0.0,157.55,318.53,361.78,16.93,426.0
2020-03-06 09:20:00,963.63,7.38,283.53,3.12,74.3,10.29,7.65,2.65,4.95,7.94,1193.0,3.71,6.49,188.7,0.0,0.0,115.49,236.87,272.78,16.98,425.3
2020-03-06 09:30:00,963.7,7.43,283.57,2.94,73.1,10.33,7.55,2.78,4.89,7.83,1192.92,5.12,9.01,201.8,0.0,0.0,111.27,231.27,276.64,17.06,424.9
2020-03-06 09:40:00,963.77,7.45,283.59,2.9,72.8,10.34,7.53,2.81,4.87,7.81,1192.93,5.43,8.29,209.5,0.0,0.0,174.25,355.21,424.13,17.15,425.1
2020-03-06 09:50:00,963.81,7.44,283.57,2.78,72.2,10.33,7.46,2.87,4.83,7.74,1193.05,6.51,10.41,213.5,0.0,0.0,183.9,378.19,444.4,17.21,425.1
2020-03-06 10:00:00,963.81,7.39,283.52,2.57,71.4,10.3,7.35,2.95,4.76,7.63,1193.32,7.59,10.85,213.9,0.1,0.0,188.33,386.87,442.28,17.23,425.2
2020-03-06 10:10:00,963.91,7.42,283.55,2.6,71.4,10.32,7.37,2.95,4.77,7.64,1193.31,5.87,9.05,211.3,0.0,0.0,193.36,400.58,428.18,17.22,425.6
2020-03-06 10:20:00,964.06,7.58,283.69,2.68,71.0,10.43,7.41,3.03,4.79,7.68,1192.79,4.81,7.21,208.5,0.0,0.0,143.66,300.39,407.53,17.19,425.8
2020-03-06 10:30:00,964.16,7.68,283.79,2.59,70.1,10.51,7.36,3.14,4.76,7.64,1192.51,4.01,5.21,209.4,0.0,0.0,207.44,427.99,551.93,17.18,426.0
2020-03-06 10:40:00,964.24,7.89,283.99,2.67,69.49,10.66,7.41,3.25,4.79,7.68,1191.7,2.93,5.33,215.5,0.0,0.0,237.22,484.75,569.3,17.21,426.0
2020-03-06 10:50:00,964.31,7.95,284.05,2.5,68.37,10.7,7.32,3.38,4.73,7.59,1191.58,5.04,8.27,211.9,0.0,0.0,234.41,479.73,560.23,17.31,426.2
2020-03-06 11:00:00,964.37,7.96,284.05,2.44,68.02,10.71,7.28,3.42,4.71,7.55,1191.62,4.93,8.13,209.8,0.0,0.0,260.36,533.01,614.09,17.45,426.2
2020-03-06 11:10:00,964.38,8.01,284.1,2.3,67.13,10.75,7.21,3.53,4.67,7.48,1191.46,6.26,10.27,205.1,0.0,0.0,246.28,506.56,904.05,17.6,426.6
2020-03-06 11:20:00,964.51,7.97,284.05,2.22,66.89,10.72,7.17,3.55,4.64,7.43,1191.81,5.46,8.13,209.7,0.0,0.0,183.9,381.27,406.37,17.72,426.7
2020-03-06 11:30:00,964.65,7.83,283.9,2.06,66.78,10.61,7.09,3.53,4.58,7.35,1192.61,6.26,9.29,207.6,0.0,0.0,214.69,443.44,528.38,17.81,427.0
2020-03-06 11:40:00,964.82,7.75,283.8,2.04,67.06,10.56,7.08,3.48,4.58,7.34,1193.17,6.18,9.81,222.5,0.0,0.0,319.92,649.03,953.47,17.86,427.1
2020-03-06 11:50:00,964.89,7.73,283.78,2.0,66.93,10.54,7.06,3.49,4.56,7.31,1193.35,6.89,9.61,214.5,0.0,0.0,354.73,719.5,1001.74,17.88,427.4
2020-03-06 12:00:00,965.0,7.7,283.74,2.16,67.88,10.52,7.14,3.38,4.62,7.4,1193.58,6.09,7.89,211.1,0.0,0.0,323.14,656.18,1494.21,17.88,427.7
2020-03-06 12:10:00,965.07,7.49,283.52,2.1,68.53,10.37,7.11,3.26,4.59,7.36,1194.57,6.95,9.37,205.0,0.0,0.0,178.87,378.19,398.65,17.88,428.5
2020-03-06 12:20:00,965.19,7.22,283.24,2.06,69.65,10.18,7.09,3.09,4.58,7.35,1195.88,6.93,10.53,209.6,0.0,0.0,189.94,405.41,441.51,17.88,428.6
2020-03-06 12:30:00,965.28,7.25,283.26,2.22,70.3,10.2,7.17,3.03,4.63,7.43,1195.82,5.74,8.85,206.6,0.0,0.0,178.67,383.98,415.25,17.85,429.0
2020-03-06 12:40:00,965.39,7.21,283.21,2.3,70.9,10.17,7.21,2.96,4.66,7.47,1196.11,4.84,7.13,206.5,0.0,0.0,153.32,330.12,363.13,17.77,429.3
2020-03-06 12:50:00,965.46,7.19,283.18,2.26,70.8,10.16,7.19,2.97,4.65,7.45,1196.29,5.9,8.07,203.6,0.0,0.0,126.36,274.32,316.02,17.71,430.1
2020-03-06 13:00:00,965.56,7.2,283.18,2.39,71.4,10.17,7.26,2.91,4.69,7.52,1196.34,5.12,7.49,206.0,0.0,0.0,143.66,311.58,350.39,17.64,430.0
2020-03-06 13:10:00,965.61,7.21,283.19,2.3,70.9,10.17,7.21,2.96,4.66,7.47,1196.39,5.65,9.01,211.5,0.0,0.0,123.14,268.15,310.81,17.58,430.1
2020-03-06 13:20:00,965.66,7.24,283.22,2.35,71.0,10.19,7.24,2.96,4.68,7.5,1196.31,4.75,6.85,203.9,0.0,0.0,122.74,271.62,290.54,17.53,430.5
2020-03-06 13:30:00,965.84,7.34,283.3,2.47,71.1,10.26,7.3,2.97,4.71,7.56,1196.08,4.34,7.89,206.6,0.0,0.0,111.87,248.07,276.25,17.49,431.1
2020-03-06 13:40:00,965.93,7.27,283.22,2.5,71.6,10.22,7.31,2.9,4.72,7.57,1196.48,4.48,7.61,205.1,0.0,0.0,117.51,259.65,279.73,17.48,431.2
2020-03-06 13:50:00,966.01,7.18,283.13,2.51,72.1,10.15,7.32,2.83,4.73,7.58,1196.96,5.72,8.01,208.8,0.0,0.0,84.1,187.84,210.42,17.49,431.3
2020-03-06 14:00:00,966.07,7.11,283.05,2.52,72.5,10.1,7.33,2.78,4.73,7.58,1197.33,5.85,8.29,210.2,0.0,0.0,91.75,205.41,221.81,17.48,431.7
2020-03-06 14:10:00,966.21,7.13,283.06,2.4,71.8,10.12,7.26,2.85,4.69,7.52,1197.45,5.22,8.13,209.5,0.0,0.0,82.9,183.59,219.3,17.44,432.4
2020-03-06 14:20:00,966.3,7.19,283.11,2.34,71.2,10.16,7.23,2.93,4.67,7.49,1197.32,5.4,6.85,207.6,0.0,0.0,144.67,314.86,440.54,17.37,433.0
2020-03-06 14:30:00,966.41,7.33,283.24,2.28,70.2,10.26,7.2,3.06,4.65,7.45,1196.87,5.5,8.41,215.0,0.0,0.0,184.91,395.17,441.51,17.3,433.2
2020-03-06 14:40:00,966.47,7.44,283.35,2.24,69.49,10.33,7.18,3.15,4.64,7.43,1196.49,5.82,8.33,213.9,0.0,0.0,153.52,326.64,375.68,17.26,433.5
2020-03-06 14:50:00,966.58,7.41,283.31,2.18,69.3,10.31,7.15,3.17,4.61,7.39,1196.77,5.77,8.45,216.0,0.0,0.0,137.42,295.75,347.68,17.24,434.0
2020-03-06 15:00:00,966.74,7.36,283.25,2.08,69.08,10.28,7.1,3.18,4.58,7.34,1197.2,6.28,10.89,212.1,0.0,0.0,175.86,372.39,387.26,17.23,434.3
2020-03-06 15:10:00,966.88,7.19,283.06,2.07,69.84,10.16,7.1,3.06,4.58,7.34,1198.1,7.19,9.25,218.0,0.0,0.0,187.32,392.66,403.47,17.21,434.0
2020-03-06 15:20:00,967.03,6.92,282.78,2.18,71.7,9.97,7.15,2.82,4.61,7.39,1199.42,7.18,9.37,216.5,0.0,0.0,161.37,340.15,364.29,17.17,434.0
2020-03-06 15:30:00,967.16,6.82,282.66,2.26,72.6,9.9,7.19,2.71,4.64,7.43,1200.0,6.39,9.25,215.9,0.0,0.0,150.1,318.73,335.13,17.1,434.2
2020-03-06 15:40:00,967.37,6.84,282.67,2.53,73.9,9.92,7.33,2.59,4.73,7.58,1200.09,4.85,8.69,214.3,0.0,0.0,137.63,293.63,304.63,16.99,434.3
2020-03-06 15:50:00,967.55,6.91,282.72,2.67,74.3,9.96,7.4,2.56,4.77,7.65,1200.0,3.75,5.93,214.1,0.0,0.0,101.21,219.5,271.43,16.88,434.4
2020-03-06 16:00:00,967.74,6.87,282.66,2.59,74.1,9.94,7.36,2.57,4.75,7.61,1200.44,4.1,7.31,224.7,0.0,0.0,70.82,157.72,172.39,16.81,434.6
2020-03-06 16:10:00,968.0,6.74,282.52,2.62,74.9,9.85,7.38,2.47,4.75,7.62,1201.29,1.97,3.24,227.0,0.0,0.0,70.62,154.63,219.3,16.78,435.0
2020-03-06 16:20:00,968.23,6.56,282.31,2.35,74.4,9.73,7.24,2.49,4.66,7.47,1202.44,3.73,7.05,247.2,0.0,0.0,102.21,218.53,260.04,16.77,433.3
2020-03-06 16:30:00,968.48,6.16,281.89,2.45,77.0,9.47,7.29,2.18,4.69,7.53,1204.41,3.26,6.73,236.7,0.0,190.0,65.79,143.44,157.34,16.83,432.5
2020-03-06 16:40:00,968.76,5.87,281.57,2.41,78.4,9.27,7.27,2.0,4.68,7.51,1206.04,4.03,6.65,252.8,0.0,0.0,64.19,135.71,163.32,16.81,430.9
2020-03-06 16:50:00,968.95,5.72,281.41,2.52,79.8,9.18,7.33,1.85,4.72,7.56,1206.88,2.42,4.21,239.5,0.0,150.0,27.57,63.32,90.93,16.75,430.4
2020-03-06 17:00:00,969.17,5.56,281.23,2.57,81.0,9.08,7.35,1.73,4.73,7.59,1207.83,3.05,6.21,248.5,0.0,70.0,21.93,51.54,78.19,16.65,429.7
2020-03-06 17:10:00,969.42,5.31,280.95,2.38,81.3,8.92,7.25,1.67,4.67,7.48,1209.3,4.12,7.81,242.4,0.0,0.0,14.89,36.68,45.17,16.55,428.6
2020-03-06 17:20:00,969.62,4.96,280.58,2.12,81.8,8.7,7.12,1.58,4.58,7.34,1211.14,3.69,7.57,250.0,0.0,30.0,21.73,46.53,55.41,16.42,427.9
2020-03-06 17:30:00,969.82,4.83,280.43,1.97,81.7,8.62,7.05,1.58,4.53,7.26,1212.0,3.38,6.09,243.7,0.0,0.0,24.75,49.61,55.41,16.27,428.1
2020-03-06 17:40:00,970.02,4.85,280.44,1.67,79.8,8.64,6.89,1.74,4.43,7.1,1212.23,3.87,7.01,240.5,0.0,0.0,12.68,27.41,36.29,16.08,428.1
2020-03-06 17:50:00,970.3,4.81,280.37,1.45,78.8,8.61,6.79,1.83,4.36,6.99,1212.82,3.64,6.85,245.7,0.0,0.0,5.23,12.55,18.53,15.9,428.5
2020-03-06 18:00:00,970.52,4.8,280.35,1.16,77.2,8.61,6.65,1.96,4.27,6.85,1213.18,3.19,7.03,245.4,0.0,0.0,1.61,4.44,6.95,15.73,428.6
2020-03-06 18:10:00,970.67,4.78,280.32,0.85,75.6,8.6,6.5,2.1,4.18,6.7,1213.52,2.98,6.05,250.6,0.0,0.0,0.0,1.93,2.51,15.58,429.0
2020-03-06 18:20:00,970.85,4.75,280.27,0.64,74.6,8.58,6.4,2.18,4.11,6.59,1213.93,3.79,7.37,252.0,0.0,0.0,0.0,0.0,1.35,15.45,429.1
2020-03-06 18:30:00,971.07,4.71,280.22,0.64,74.8,8.56,6.4,2.16,4.11,6.59,1214.37,2.3,5.21,254.3,0.0,0.0,0.0,0.0,0.0,15.34,429.2
2020-03-06 18:40:00,971.29,4.62,280.1,0.48,74.4,8.5,6.32,2.18,4.06,6.51,1215.09,3.07,5.93,256.8,0.0,0.0,0.0,0.0,0.0,15.24,429.3
2020-03-06 18:50:00,971.58,4.55,280.01,0.5,74.9,8.46,6.33,2.12,4.07,6.52,1215.76,2.18,3.36,226.6,0.0,0.0,0.0,0.0,0.0,15.14,429.7
2020-03-06 19:00:00,971.8,4.47,279.91,0.52,75.4,8.41,6.34,2.07,4.07,6.53,1216.37,1.9,4.85,235.9,0.0,0.0,0.0,0.0,0.0,15.07,430.0
2020-03-06 19:10:00,972.01,4.38,279.81,0.36,75.0,8.36,6.27,2.09,4.02,6.45,1217.05,1.55,4.21,253.2,0.0,0.0,0.0,0.0,0.0,15.02,429.5
2020-03-06 19:20:00,972.19,4.29,279.69,0.32,75.3,8.3,6.25,2.05,4.01,6.43,1217.72,2.03,5.09,248.5,0.0,0.0,0.0,0.0,0.0,14.99,429.4
2020-03-06 19:30:00,972.29,4.11,279.51,0.49,77.2,8.2,6.33,1.87,4.06,6.51,1218.58,3.29,6.53,237.9,0.0,0.0,0.0,0.0,0.0,14.97,429.5
2020-03-06 19:40:00,972.5,3.89,279.27,0.67,79.4,8.08,6.41,1.66,4.11,6.59,1219.75,2.67,5.17,246.0,0.0,0.0,0.0,0.0,0.0,14.94,429.5
2020-03-06 19:50:00,972.7,3.76,279.12,0.8,80.9,8.0,6.47,1.53,4.15,6.65,1220.55,2.2,4.11,244.4,0.0,100.0,0.0,0.0,0.0,14.9,429.6
2020-03-06 20:00:00,972.93,3.71,279.05,0.85,81.5,7.97,6.5,1.48,4.16,6.68,1221.05,2.35,4.41,234.7,0.0,0.0,0.0,0.0,0.0,14.82,429.7
2020-03-06 20:10:00,973.16,3.74,279.06,0.74,80.7,7.99,6.44,1.54,4.13,6.62,1221.26,2.35,7.17,260.2,0.0,0.0,0.0,0.0,0.0,14.72,429.5
2020-03-06 20:20:00,973.36,3.72,279.02,0.65,80.3,7.97,6.4,1.57,4.1,6.58,1221.62,2.89,5.61,253.9,0.0,0.0,0.0,0.0,0.0,14.64,429.5
2020-03-06 20:30:00,973.53,3.67,278.96,0.64,80.5,7.95,6.4,1.55,4.1,6.57,1222.04,2.35,5.61,236.6,0.0,0.0,0.0,0.0,0.0,14.55,429.7
2020-03-06 20:40:00,973.74,3.63,278.9,0.67,80.9,7.93,6.41,1.51,4.11,6.58,1222.49,2.37,4.33,251.7,0.0,0.0,0.0,0.0,0.0,14.48,429.5
2020-03-06 20:50:00,973.84,3.53,278.8,0.73,81.8,7.87,6.44,1.43,4.12,6.61,1223.03,2.4,5.37,241.9,0.0,0.0,0.0,0.0,0.0,14.42,429.4
2020-03-06 21:00:00,973.99,3.47,278.72,0.82,82.7,7.84,6.48,1.36,4.15,6.65,1223.47,2.42,6.61,251.9,0.0,0.0,0.0,0.0,0.0,14.38,429.2
2020-03-06 21:10:00,974.15,3.45,278.69,0.85,83.0,7.83,6.5,1.33,4.16,6.67,1223.75,2.92,6.05,244.8,0.0,0.0,0.0,0.0,0.0,14.32,429.0
2020-03-06 21:20:00,974.32,3.46,278.68,0.89,83.2,7.83,6.51,1.32,4.17,6.69,1223.92,2.46,5.53,245.1,0.0,0.0,0.0,0.0,0.0,14.26,428.8
2020-03-06 21:30:00,974.48,3.56,278.77,0.89,82.6,7.89,6.51,1.37,4.17,6.68,1223.68,2.41,5.33,245.0,0.0,0.0,0.0,0.0,0.0,14.19,428.7
2020-03-06 21:40:00,974.65,3.63,278.83,0.87,82.1,7.92,6.51,1.42,4.16,6.68,1223.59,2.57,4.61,252.9,0.0,0.0,0.0,0.0,0.0,14.12,428.5
2020-03-06 21:50:00,974.78,3.67,278.85,0.86,81.8,7.95,6.5,1.45,4.16,6.67,1223.59,2.71,5.97,257.4,0.0,0.0,0.0,0.0,0.0,14.05,428.1
2020-03-06 22:00:00,974.87,3.6,278.78,0.83,82.0,7.91,6.49,1.42,4.15,6.65,1223.99,2.8,6.25,256.7,0.0,0.0,0.0,0.0,0.0,14.0,427.9
2020-03-06 22:10:00,975.03,3.53,278.7,0.93,83.0,7.87,6.53,1.34,4.18,6.7,1224.47,2.69,5.57,260.3,0.0,30.0,0.0,0.0,0.0,13.94,427.7
2020-03-06 22:20:00,975.14,3.49,278.65,1.0,83.7,7.85,6.57,1.28,4.2,6.74,1224.79,2.24,5.69,263.0,0.0,240.0,0.0,0.0,0.0,13.92,427.7
2020-03-06 22:30:00,975.25,3.37,278.52,1.05,84.7,7.78,6.59,1.19,4.22,6.76,1225.43,2.89,5.89,258.5,0.0,490.0,0.0,0.0,0.0,13.98,427.6
2020-03-06 22:40:00,975.47,3.28,278.41,1.17,86.0,7.73,6.65,1.08,4.25,6.82,1226.08,1.65,4.49,254.3,0.1,570.0,0.0,0.0,0.0,13.99,427.7
2020-03-06 22:50:00,975.68,3.19,278.31,1.33,87.5,7.69,6.73,0.96,4.3,6.89,1226.7,1.28,3.79,230.9,0.1,600.0,0.0,0.0,0.0,13.98,428.1
2020-03-06 23:00:00,975.83,3.14,278.24,1.37,88.1,7.66,6.75,0.91,4.31,6.91,1227.1,1.59,3.18,227.4,0.0,600.0,0.0,0.0,0.0,13.96,428.4
2020-03-06 23:10:00,975.89,3.11,278.2,1.43,88.7,7.64,6.78,0.86,4.33,6.94,1227.33,1.39,3.37,242.6,0.1,560.0,0.0,0.0,0.0,13.93,428.6
2020-03-06 23:20:00,976.01,3.07,278.15,1.45,89.1,7.62,6.79,0.83,4.34,6.95,1227.66,2.1,5.37,239.0,0.2,570.0,0.0,0.0,0.0,13.93,428.3
2020-03-06 23:30:00,976.17,3.02,278.09,1.48,89.6,7.59,6.8,0.79,4.35,6.97,1228.06,1.53,3.04,252.5,0.2,570.0,0.0,0.0,0.0,13.94,428.3
2020-03-06 23:40:00,976.32,2.95,278.01,1.48,90.0,7.55,6.8,0.76,4.34,6.96,1228.55,1.31,3.49,241.9,0.3,600.0,0.0,0.0,0.0,13.95,428.3
2020-03-06 23:50:00,976.43,2.95,278.0,1.51,90.2,7.55,6.81,0.74,4.35,6.98,1228.68,1.03,2.48,231.1,0.2,600.0,0.0,0.0,0.0,13.96,428.3
2020-03-07 00:00:00,976.53,2.95,277.99,1.59,90.7,7.55,6.85,0.7,4.38,7.02,1228.79,1.56,4.37,248.1,0.2,500.0,0.0,0.0,0.0,13.93,428.3
2020-03-07 00:10:00,976.67,2.94,277.97,1.58,90.7,7.55,6.85,0.7,4.37,7.01,1229.01,0.92,2.44,257.7,0.2,520.0,0.0,0.0,0.0,13.93,429.0
2020-03-07 00:20:00,976.9,2.95,277.96,1.54,90.4,7.56,6.83,0.73,4.36,6.99,1229.26,1.47,4.53,252.5,0.2,550.0,0.0,0.0,0.0,13.92,428.3
2020-03-07 00:30:00,977.08,2.89,277.89,1.42,90.0,7.52,6.77,0.75,4.32,6.93,1229.79,1.71,4.13,252.6,0.2,520.0,0.0,0.0,0.0,13.93,427.7
2020-03-07 00:40:00,977.21,2.84,277.82,1.4,90.2,7.49,6.76,0.73,4.31,6.92,1230.21,1.71,4.69,256.6,0.2,500.0,0.0,0.0,0.0,13.9,427.5
2020-03-07 00:50:00,977.37,2.8,277.77,1.37,90.3,7.47,6.75,0.72,4.31,6.9,1230.59,2.19,4.01,250.3,0.1,360.0,0.0,0.0,0.0,13.86,427.2
2020-03-07 01:00:00,977.51,2.74,277.7,1.29,90.1,7.44,6.7,0.74,4.28,6.86,1231.04,2.46,4.31,250.0,0.2,500.0,0.0,0.0,0.0,13.82,427.2
2020-03-07 01:10:00,977.69,2.73,277.68,1.31,90.3,7.44,6.72,0.72,4.28,6.87,1231.29,2.58,4.49,255.3,0.2,500.0,0.0,0.0,0.0,13.75,427.2
2020-03-07 01:20:00,977.89,2.73,277.66,1.31,90.3,7.44,6.72,0.72,4.28,6.87,1231.54,2.24,4.33,250.7,0.2,520.0,0.0,0.0,0.0,13.69,427.2
2020-03-07 01:30:00,978.01,2.75,277.67,1.28,90.0,7.44,6.7,0.74,4.27,6.85,1231.64,2.82,5.05,259.7,0.1,530.0,0.0,0.0,0.0,13.62,427.1
2020-03-07 01:40:00,978.14,2.78,277.69,1.29,89.9,7.46,6.71,0.75,4.28,6.86,1231.66,2.55,5.13,248.6,0.1,330.0,0.0,0.0,0.0,13.47,427.1
2020-03-07 01:50:00,978.27,2.75,277.65,1.25,89.8,7.45,6.69,0.76,4.26,6.84,1231.96,2.97,5.11,255.4,0.1,0.0,0.0,0.0,0.0,13.32,427.2
2020-03-07 02:00:00,978.42,2.73,277.62,1.23,89.8,7.44,6.68,0.76,4.26,6.83,1232.23,2.67,4.89,257.4,0.1,260.0,0.0,0.0,0.0,13.18,427.2
2020-03-07 02:10:00,978.57,2.71,277.58,1.22,89.9,7.42,6.67,0.75,4.25,6.82,1232.55,2.51,4.09,251.0,0.1,340.0,0.0,0.0,0.0,13.17,427.2
